author,coin,danmaku,favorite,id,like,rank_num,rank_tab,reply,score,share,tag_name,title,view
NOOB酱,28326,7539,26787,78976726,37482,92,动画,993,1226587,3413,"2020拜年祭单品,Year in BILIBILI 201",十年不久，愿你我天真依旧 - Year in BILIBILI 2019 【2020拜年祭单品】,1264284
越with霓虹鸡,43600,1357,33665,85596570,57669,91,动画,1245,1226674,4239,"明日方舟,明日方舟·瑞雪丰年,动画,兔子杀戮,俄罗斯,flash,打斗,synthwave,hardbass,方舟",【方舟动画】伏特加战吼,572567
异次元臭豆腐,101070,4702,21302,85772653,157267,90,动画,2186,1227864,2651,"动漫杂谈,搞笑,联合创作,搞笑视频,B站,吐槽,bilibili,沙雕动画",B 站 财 富 密 码,989509
Cat-God猫神教主,28318,8084,25713,84615840,95898,89,动画,2822,1232971,8596,"电子竞技,火柴人,新型冠状病毒,新型冠状病毒肺炎,爷,武汉,孙笑川,绝活,整活,emoji,LOL",武  汉  保  卫  战,1470158
一把西瓜,464188,21510,355028,65423285,403978,88,动画,5790,1238864,96981,"MAD.AMV,鬼灭之刃,踩点,燃,热血,MAD,AMV",【鬼灭/全程踩点/燃】这一击赌上现在的我，献出我的一切！,4437244
拉环儿_,38603,4793,30790,85973121,59042,87,动画,1510,1240323,6578,"手书,喀秋莎,伏特加女孩,少女与战车,莉莉娅,萝莎莉娅",【崩坏3】伏特加女孩喝了二斤……,770986
暗静の毒白,38073,3366,41394,86685662,48234,86,动画,1301,1260207,3430,"手机游戏,MAD.AMV,MAD,致郁,鬼灭之刃,AMV,动画,综漫,热血,崩坏三",让我来告诉你什么叫做「绝望」！！,406516
泡泡ポッケイ,22113,795,30320,84401832,42812,85,动画,1122,1272809,7970,"虚拟UP主,喵星人,萌宠,bilibili新星计划,白上吹雪,夏色祭,hololive,猫咪,恐怖,夏色まつり,夏色吹雪,白上フブキ",小 心 马 自 立,1215559
小凌小污,37066,1872,27812,83780855,76638,84,动画,1365,1273608,9125,"bilibili新星计划,Fate/zero,喜羊羊与灰太狼,动画,FATE,搞笑,圣杯战争,新人向,青青草原",圣  杯  战  争（青 青 草 原）,1196306
Douglath,12484,12350,27566,88248497,77006,83,动画,11261,1284197,27362,"mur猫,全能打卡挑战,mmd,草,沙雕",奇怪的知识增加了！,2547665
中二的花生,28507,7753,29339,85355376,94496,82,动画,1945,1284228,29016,"手书,动漫恶搞,搞笑,bilibili新星计划,恶搞,JOJO的奇妙冒险,蔡徐坤,鸡你太美,坤坤,jojo,dio,乔碧萝,抽象,孙笑川",强  吻  乔  碧  萝,1292280
AD钙爷,595535,129211,520051,57112977,681271,81,动画,9277,1288779,100123,"创作新秀奖,论BGM的重要性,干杯十周年,前方高能,甲铁城的卡巴内瑞,境界的彼方,进击的巨人,混剪,LL,多素材",把B站万恶之源的舞蹈片段汇聚在一起！祝B站越来越社会！干杯十周年，我已经嗨到不行！,8118234
潜伏sc,23271,2546,42934,85273463,28976,80,动画,2703,1305143,2234,bilibili新星计划,【20部猎奇动画推荐介绍】全是猎奇有趣的，有几人能坚持到最后看完。,477799
文藤Wen,69063,14271,88708,81844032,222726,79,动画,5298,1306977,14219,"天使降临到我身边,一月追番挑战,论BGM的重要性,新人,自制,剪辑,多素材",杀 戮 天 使,2720499
无限轮回的契约者,600243,29643,328057,76450312,563523,78,动画,5217,1349915,31674,"MAD.AMV,MAD,综漫,周杰伦,诗岸,多素材,稻香,新人向,自制填词",用四十一部动漫名拼出一首《稻香》·改（他英已删放心食用）,4234773
果冻lui,27909,2072,38632,87366104,54670,77,动画,1174,1382971,2301,"MAD.AMV,bilibili新星计划,动漫,AMV,新人,治愈向,纯剪辑",鬼知道我看了几遍 ！火 爆 全 网,872022
瓶中少年,49461,3201,34811,83977386,78475,76,动画,1666,1399056,2529,"剪辑,燃,新人,魔鬼计划,热血,踩点,鬼灭之刃",币之呼吸 壹式 下次一定【鬼灭之刃】,933583
欧美派,19189,1420,44166,84193762,58953,75,动画,692,1400960,5790,"绘画,舞蹈,手绘,创意,动画,艺术",视  觉  糖  果,662301
一只不会剪辑的皮卡丘,115069,5943,65756,82683537,143296,74,动画,2093,1410684,4394,"全能打卡挑战,青鸟,火影忍者,漩涡鸣人,论BGM的重要性,动画,动漫,燃,热血",博人，这才是疾 风 传！！！,1832453
蘑菇の理想,29517,1178,39729,84024394,46844,73,动画,1746,1414383,1692,"MAD.AMV,bilibili新星计划,潜行吧！奈亚子,无缝衔接,多素材,暗杀教室,MAD,热血,燃向,新人向,Sold Out",这才是真正的体术 !  ！阿姆斯特朗回旋踢才是格斗的浪漫,838724
绝赞复读鸽,85301,2194,41596,84579135,85002,72,动画,1518,1425247,6204,"明日方舟,明日方舟·瑞雪丰年,刀剑神域",【沙雕小人】在宿舍桌上玩AR明日方舟,425368
ls炟,63429,3208,39500,86848850,64350,71,动画,1764,1426523,6638,"MAD.AMV,海贼王,bilibili新星计划,AMV,催泪向,ONEPIECE,自制,热血,新人向,曾经我也想一了百了",这首歌曾挽救无数脆弱的生灵，并让日本的自杀率降到最低点，每当你感到生活不易时，就进来看看吧,717942
无重力感应,35585,1218,43014,85798362,62848,70,动画,983,1441479,8301,"手书,bilibili新星计划,DIO,JOJO的奇妙冒险,木大父子,乔鲁诺",【JOJO手书】木大父子之间的对话,630479
大大大灯泡,70621,12911,39839,88664629,91944,69,动画,2111,1457212,8867,"明日方舟,情人节一起嗑CP,情人节,情人节快乐,沙雕动画,搞笑,狗粮",沙 雕 情 人 节,687497
SALTEDFISHFG,213669,4881,175511,77242567,242094,68,动画,3482,1466617,7459,"MAD.AMV,GodDamnit,论BGM的重要性,你的名字,天气之子,MAD,多素材,全程高能,综漫,踩点","耗时114514秒,炸坏了五台电脑，前方高能，极限画质的巅峰，准备好颅内高潮，1919秒后花里胡哨拉镜 ，请带好耳机享受！50秒后禁止眨眼，相信我，你绝对会沦陷",2289211
格式-哦耶哦耶哦耶,45289,23339,41359,85469159,146130,67,动画,8631,1471945,4644,"动漫杂谈,搞笑,漫画,手书,新年吐槽大会,原创动画,有声漫画,搞笑视频,日常,脑洞,吐槽,热血",？人类睡前都在想什么乱七八糟的东西【格式】,737102
夜尽卍天明,63004,6103,38048,85727044,96217,66,动画,1541,1498167,1793,"MAD.AMV,bilibili新星计划,自制,MAD,多素材,动作,剪辑,战斗,热血,综漫,新人向",当我拔出剑的一刻，世界:没人能够白嫖！,935941
Shadow_Zedd,33714,3997,43560,85221261,70607,65,动画,1883,1498470,4747,"MAD.AMV,bilibili新星计划,AMV,樱岛麻衣,MAD,美少女,女神,自制,纯剪辑",樱 岛 麻 衣,854588
旅淡淡,52108,1783,48885,86471181,94075,64,动画,1751,1516761,1827,"MAD.AMV,bilibili新星计划,AMV,MAD,动画,萌,论BGM的重要性,多素材,综漫,新人向,拉镜",沉             底,489542
Warma,84162,10985,77455,62399999,132655,63,动画,3617,1517140,7288,"手书,暑期爆肝挑战,アカリがやってきたぞっ,沃玛,GYARI（ココアシガレットP）,warma",【warma】沃玛来了哦！,2161442
-Azongzi-,49103,2863,42958,84510740,70822,62,动画,1355,1522866,2490,"论BGM的重要性,全能打卡挑战,声之形,多素材,MAD.AMV,你的名字,催泪向,综漫,感动,你的答案",这首歌曾火爆全网，并拯救了无数人脆弱的心灵！,989766
你看见我的id了,190179,16044,271922,3905466,114692,61,动画,7164,1586267,32759,"拜年祭,MAD.AMV,脑洞太大系列,冰菓,折木奉太郎,剧情向,误解系",【2016拜年祭单品】如何用一杆钢笔换一个本子,3235963
佐菲猫,46956,7315,35903,83999592,242194,60,动画,1770,1587487,3906,"特摄,bilibili新星计划,混剪,迪迦,泪目,高燃",【泪与燃】看我迪迦帅不帅就完事了,2204629
晚秋沉默的叶,45214,6315,42177,84420114,111570,59,动画,1186,1613719,7775,"搞笑,JOJO的奇妙冒险,buttercup,bilibili新星计划,JOJO,搞笑视频,好父子,好兄弟",好 孩 子,1373640
Amano陽菜,46148,3015,49852,86066854,74327,58,动画,1308,1639886,2595,"MAD.AMV,bilibili新星计划,天气之子,论BGM的重要性,MAD,紫罗兰永恒花园,综漫,混剪,多素材,你的名字,燃",曾经火遍全网的《Umbrella 》，带你燃爆全场！,753621
程情写意,58740,2523,55032,84858183,88470,57,动画,1208,1695483,3460,"论BGM的重要性,动画,老婆,全程高能,洗脑,多素材,万恶之源,搞笑,综漫,名场面,jojo",每日亿遍，智商再见！！,575245
千枼草_阑小逝,46400,20999,46353,78978719,61793,56,动画,2942,1724681,8526,"保卫国正中心,2020拜年祭单品",保卫国正中心【2020拜年祭单品】,1588196
beform,56109,4946,55307,84955633,74876,55,动画,1161,1749403,3337,"bilibili新星计划,Whatever It Takes,混剪,自制,mad,纯剪辑,高燃,amv,某科学的超电磁炮T",【高燃预警】你的老婆们打架可太帅啦！世界都都惊呆了,647464
快乐的台长,34883,2817,48660,88064080,141142,54,动画,1278,1756459,21808,"配音,高能,亲情,祖安,感人,搞笑,神经病,台长,阿尔卑斯山的少女,海蒂和爷爷",祖 安 爷 爷 ????,2111154
反犬TDog,57273,7592,44349,78977520,79185,53,动画,3856,1758572,18745,"你竟敢质疑独角兽,2020拜年祭单品",你竟敢质疑独角兽【2020拜年祭单品】,1932112
催励君,516508,14663,242152,79126156,493041,52,动画,4339,1766521,24320,"MAD.AMV,火影忍者,踩点,高燃,鸣人,动漫,热血,MAD,火影忍者疾风传,新人向",耗时半年！只需15s！我将从你手中夺走硬币！【火影/踩点/高燃】,4435394
徹夜bot,17810,1322,69053,85953311,67140,51,动画,891,1788081,10818,Chill,ghost choir,431481
あなたたちと,83441,27146,105176,82567937,228026,50,动画,7356,1821851,139967,"童年回忆杀,名侦探柯南,工藤新一,童年,YOUTUBE",【绝活】徒手演唱柯南主题曲,2741816
觅风罐子,20277,2521,65828,83268998,51531,49,动画,1291,1837821,19900,"定格动画,原创动画,勿忘我,催泪,艺术,Mémorable,法国动画",【中字】2020奥斯卡最佳动画短片提名动画《勿忘我》（Mémorable）,679586
崩坏3第一偶像爱酱,114112,25395,52390,84670433,112868,48,动画,4567,1867832,12658,"手机游戏,琪亚娜,符华,德丽莎,奥托,小剧场,mihoyo,赤鸢之翼,原创动画,崩坏3",《崩坏3》新春剧场——新 春 大 抽 奖,975022
Forestid,44730,9017,61871,85332600,90115,47,动画,1954,1875356,5185,"MAD.AMV,DARLING in the FRANX,紫罗兰永恒花园,国家队,动漫,MAD,自制,纯剪辑,新人向",零 薇 不 拒,763968
嚼不烂的爆米花,83080,2376,64034,86031693,89333,46,动画,2256,1953647,5061,"明日方舟,明日方舟·瑞雪丰年,自制,动画短片,年",【明日方舟】年竟然吃下了...!?,580713
DDF,53848,13415,54747,78977994,69254,45,动画,2584,1959520,6334,"夜的第七章,2020拜年祭单品",夜的第七章【2020拜年祭单品】,1934406
曦歪（CY）,65040,25193,55916,78978257,67065,44,动画,67960,1988044,16404,"2020拜年祭单品,冰原竞速战",frozen clash - 冰原竞速战【2020拜年祭单品】,1648622
多多poi丶,63924,84272,64003,85384508,71557,43,动画,6777,1996945,15022,"互动视频,声优,原创,中文配音,校园,青春,少女,中配",你是否能成功攻略你喜欢类型的女生？【配音互动视频】+【原创剧情】,731369
鬼才才才,1127071,98216,998132,39425207,997261,42,动画,17440,2004536,159950,"MAD.AMV,催泪向,二次元,感动,紫罗兰永恒花园,治愈向,多素材,论BGM的重要性,您好2019,综漫,角色塑造,华语",她哭的那个瞬间 全世界都输了,12119117
思维跳跃的熊怪,97914,93798,65836,85179902,67315,41,动画,32960,2031230,12742,"东方PROJECT,东方,东方华灯宴,东方project",【2020·东方华灯宴】,601497
马达加斯加腌鱼,78468,2723,67953,83755738,106027,40,动画,1855,2119788,4176,"MAD.AMV,邓紫棋,冰菓,句号,多素材,AMV,治愈,唯美,MAD",全网火爆《句号》 竟直击观众的心灵！治愈无数人！！,1165057
阿幕降临,184241,13734,55872,89154163,252475,39,动画,5314,2121799,8284,"新冠状肺炎,抗疫",小红的新冠状肺炎记忆,1565094
最上川下山,159617,22384,127397,83422239,333149,38,动画,8284,2174014,30089,"拜年祭,拜年祭十周年,2020拜年祭",我算出了2233娘的身材数据，b站第一人,4035707
Mr-Goblin,130699,6663,57902,84850258,107066,37,动画,2789,2176575,8780,"绘画,特摄,奥特曼,自制,有声漫画,大触,迪迦,厚涂",【迪迦前传】第一章：银白巨人【TIGA ORIGINAL】,1417920
努力の巳宝宝,47828,6755,76051,84780273,93810,36,动画,1737,2179254,6641,"MAD.AMV,你的名字,bilibili新星计划,爱情,春娇与志明,自制,AMV,MAD,动画,新人向",挑战全网极致画质！你的网速跟得上吗！！！,997864
神奇的老皮,126452,5627,59739,83906533,159989,35,动画,2727,2224314,23183,"手机游戏,广场大妈,游戏,云墨丹心,崩坏3,燃",【真人崩坏3】大妈vs符华 史诗级超燃对决！,1674399
瓶子君152,139920,15107,57046,86454223,190298,34,动画,5267,2242738,14890,"动漫杂谈,名侦探柯南,工藤新一,剧场版,柯南剧场版,柯南,基德,电影,M23,绀青之拳",评分5.9历史倒2令人智熄！诚实吐槽柯南M23绀青之拳,1962018
小饭中年事件簿,211346,6102,78127,89022700,187779,33,动画,2429,2417868,3314,"漫画,动漫杂谈,烧脑,经典,噬谎者,日本动漫,斗智漫画",日本漫画史最强赌局之一，反复看三遍才能完全理解其中的博弈！,1233005
烟花君Ga,113665,37693,68883,86691885,194594,32,动画,41540,2418092,18990,"漫画,童年回忆杀,动漫杂谈,童年回忆,国漫良心,经典,国产动漫,催泪向,吐槽,国漫,综漫",一代“国漫之光”《知音漫客》是如何衰落的？这些漫画有陪伴你的童年吗？,1798625
黑猫XL,100526,12609,60214,87538245,219084,31,动画,3705,2439175,38765,"动漫恶搞,bilibili新星计划,儿童鞋店,灰太狼,毁童年,jojo,喜羊羊,喜羊羊与灰太狼,描改",喜 羊 羊 删 减 片 段,3865760
概念の天使,139250,11841,89192,86284992,100684,30,动画,13903,2605813,8700,"MAD.AMV,综漫,AMV,MAD·AMV",弱者/The Weak,593629
沐枫吖丶,76791,16312,86554,85669737,153209,29,动画,2554,2627745,5012,"MAD.AMV,动漫,AMV,治愈向,bilibili新星计划,论BGM的重要性,MAD,多素材,华语音乐,催泪向",这首歌曾火爆全网，并拯救了无数人脆弱的心灵！,1609786
奋斗的生菜,338213,110371,418600,78273046,388391,28,动画,29420,2705735,33842,"盘点排行,动漫杂谈,动漫资讯,排行榜,二次元,高能,热血,盘点",全世界评分最高动画TOP100！史诗神作！不朽经典！,6249673
枫孑轩,71001,15458,80301,84414339,234094,27,动画,2718,2777172,40710,"bilibili新星计划,多素材,论BGN的重要性,自制,洗脑,高能,综漫,新人向",【猛男必看】前方有毒！慎入！,4463948
幻影大厦,143204,4253,90886,84182071,174135,26,动画,2502,2881006,20275,"搞笑,动漫恶搞,JOJO的奇妙冒险,天使降临到我身边,全能打卡挑战,多素材,吉良吉影,动画,恶搞,剪辑,乱入,希望之花",【吉良吉影】难  以  得  手,1286998
岚fl,77028,7060,102144,88444109,120093,25,动画,2964,2889411,6049,"2233娘,极乐净土,联合创作,舞蹈mmd,可爱,自制,萌,3d,tda式",今年的22娘杀伤力更强,1274201
画画峰,164339,2238,93152,84067387,162363,24,动画,1675,2988684,22304,"手书,明日方舟·瑞雪丰年,JOJO的奇妙冒险,不灭钻石,画画峰",明日方JO：不灭源石（OP还原）,1690574
晨空qwq,99844,3817,104862,86135560,211595,23,动画,2447,3126598,4411,"MAD.AMV,bilibili新星计划,AMV,动画,动漫,声之形,新人向,虚构推理",鬼知道我看了几遍,2238902
一块电鹿板,207763,77272,88747,85524412,449892,22,动画,12372,3219800,19726,"动漫杂谈,抄袭,智障,全能打卡挑战,沙雕,吐槽,新番,高能,国产动画,搞笑",让TM这玩意儿走出国门？？？,2942720
D2KMON_柠檬,356607,63734,888447,55210171,676706,21,动画,16958,3228465,320577,"童年回忆杀,迪士尼公主,反派,DISNEY,PattyCake,迪士尼动画,迪士尼,动画电影,童年回忆,YOUTUBE,童年",【中字.迪士尼反派系列2】后妈们的抱怨,12050792
MJ小林大人嗷,1005915,50362,641296,75169619,971311,20,动画,9705,3276756,35307,"MAD.AMV,论BGM的重要性,紫罗兰永恒花园,冰菓,MAD,境界的彼方,你的名字,多素材,物语,AMV",前方高能！只需10s！我将从你手中抢走硬币！,10065669
善良的诚哥,145522,5169,120475,88994230,188727,19,动画,4038,3351591,103269,"同人配音,搞笑,动漫恶搞,高能,娱乐,恶搞,鬼畜",【本色出演】天  津  出  租  车,2385383
泛式,280179,22432,101211,85946419,263554,18,动画,7757,3412571,17226,"MAD.AMV,动漫杂谈,泛式,奥尔加,MAD,铁血的奥尔芬斯,希望之花,拯救奥尔加,剪辑,吐槽,不要停下来,铁血",不要停下来啊！爆肝100小时，拯救史上最爆笑名场景！,1614112
